id,word,audio_url,freq_score,RAtype
2591,disadvantaged,/audio/word/WORD2591.mp3,1,ra
2592,submerged,/audio/word/WORD2592.mp3,1,ra
2593,isolated,/audio/word/WORD2593.mp3,1,ra
2594,grew,/audio/word/WORD2594.mp3,1,ra
2595,reformation,/audio/word/WORD2595.mp3,1,ra
2596,europeans,/audio/word/WORD2596.mp3,1,ra
2597,dubious,/audio/word/WORD2597.mp3,1,ra
2598,unusual,/audio/word/WORD2598.mp3,1,ra
2599,member,/audio/word/WORD2599.mp3,1,ra
2600,russians,/audio/word/WORD2600.mp3,1,ra
2601,strategy,/audio/word/WORD2601.mp3,1,ra
2602,principles,/audio/word/WORD2602.mp3,1,ra
2603,handbook,/audio/word/WORD2603.mp3,1,ra
2604,guides,/audio/word/WORD2604.mp3,1,ra
2605,customized,/audio/word/WORD2605.mp3,1,ra
2606,offering,/audio/word/WORD2606.mp3,1,ra
2607,software,/audio/word/WORD2607.mp3,1,ra
2608,remembered,/audio/word/WORD2608.mp3,1,ra
2609,conflicts,/audio/word/WORD2609.mp3,1,ra
2610,flattening,/audio/word/WORD2610.mp3,1,ra
2611,explosion,/audio/word/WORD2611.mp3,1,ra
2612,advanced,/audio/word/WORD2612.mp3,1,ra
2613,suddenly,/audio/word/WORD2613.mp3,1,ra
2614,pools,/audio/word/WORD2614.mp3,1,ra
2615,leveling,/audio/word/WORD2615.mp3,1,ra
2616,playing,/audio/word/WORD2616.mp3,1,ra
2617,nineteenth,/audio/word/WORD2617.mp3,1,ra
2618,conceive,/audio/word/WORD2618.mp3,1,ra
2619,generalities,/audio/word/WORD2619.mp3,1,ra
2620,neither,/audio/word/WORD2620.mp3,1,ra
2621,capable,/audio/word/WORD2621.mp3,1,ra
2622,discussing,/audio/word/WORD2622.mp3,1,ra
2623,entities,/audio/word/WORD2623.mp3,1,ra
2624,predominate,/audio/word/WORD2624.mp3,1,ra
2625,herd,/audio/word/WORD2625.mp3,1,ra
2626,labels,/audio/word/WORD2626.mp3,1,ra
2627,plurality,/audio/word/WORD2627.mp3,1,ra
2628,abstractions,/audio/word/WORD2628.mp3,1,ra
2629,hundreds,/audio/word/WORD2629.mp3,1,ra
2630,unaware,/audio/word/WORD2630.mp3,1,ra
2631,ramifications,/audio/word/WORD2631.mp3,1,ra
2632,purchases,/audio/word/WORD2632.mp3,1,ra
2633,grasp,/audio/word/WORD2633.mp3,1,ra
2634,hamburger,/audio/word/WORD2634.mp3,1,ra
2635,unwrap,/audio/word/WORD2635.mp3,1,ra
2636,tossed,/audio/word/WORD2636.mp3,1,ra
2637,wrap,/audio/word/WORD2637.mp3,1,ra
2638,bin,/audio/word/WORD2638.mp3,1,ra
2639,transitory,/audio/word/WORD2639.mp3,1,ra
2640,forgotten,/audio/word/WORD2640.mp3,1,ra
2641,australians,/audio/word/WORD2641.mp3,1,ra
2642,locals,/audio/word/WORD2642.mp3,1,ra
2643,tenuous,/audio/word/WORD2643.mp3,1,ra
2644,peppered,/audio/word/WORD2644.mp3,1,ra
2645,whose,/audio/word/WORD2645.mp3,1,ra
2646,arcane,/audio/word/WORD2646.mp3,1,ra
2647,colorful,/audio/word/WORD2647.mp3,1,ra
2648,colloquialisms,/audio/word/WORD2648.mp3,1,ra
2649,slang,/audio/word/WORD2649.mp3,1,ra
2650,provision,/audio/word/WORD2650.mp3,1,ra
2651,strengthens,/audio/word/WORD2651.mp3,1,ra
2652,determining,/audio/word/WORD2652.mp3,1,ra
2653,electoral,/audio/word/WORD2653.mp3,1,ra
2654,boundaries,/audio/word/WORD2654.mp3,1,ra
2655,locate,/audio/word/WORD2655.mp3,1,ra
2656,appropriately,/audio/word/WORD2656.mp3,1,ra
2657,groundbreaking,/audio/word/WORD2657.mp3,1,ra
2658,recharges,/audio/word/WORD2658.mp3,1,ra
2659,sydney's,/audio/word/WORD2659.mp3,1,ra
2660,engineering,/audio/word/WORD2660.mp3,1,ra
2661,bits,/audio/word/WORD2661.mp3,1,ra
2662,plywood,/audio/word/WORD2662.mp3,1,ra
2663,foam,/audio/word/WORD2663.mp3,1,ra
2664,fiberglass,/audio/word/WORD2664.mp3,1,ra
2665,pretty,/audio/word/WORD2665.mp3,1,ra
2666,preparation,/audio/word/WORD2666.mp3,1,ra
2667,familiarity,/audio/word/WORD2667.mp3,1,ra
2668,bring,/audio/word/WORD2668.mp3,1,ra
2669,salient,/audio/word/WORD2669.mp3,1,ra
2670,author's,/audio/word/WORD2670.mp3,1,ra
2671,skill,/audio/word/WORD2671.mp3,1,ra
2672,consequently,/audio/word/WORD2672.mp3,1,ra
2673,manpower,/audio/word/WORD2673.mp3,1,ra
2674,diverted,/audio/word/WORD2674.mp3,1,ra
2675,facilitating,/audio/word/WORD2675.mp3,1,ra
2676,outlook,/audio/word/WORD2676.mp3,1,ra
2677,devastation,/audio/word/WORD2677.mp3,1,ra
2678,aids,/audio/word/WORD2678.mp3,1,ra
2679,threatens,/audio/word/WORD2679.mp3,1,ra
2680,destroy,/audio/word/WORD2680.mp3,1,ra
2681,botswana,/audio/word/WORD2681.mp3,1,ra
2682,highest,/audio/word/WORD2682.mp3,1,ra
2683,hiv,/audio/word/WORD2683.mp3,1,ra
2684,launched,/audio/word/WORD2684.mp3,1,ra
2685,ambitious,/audio/word/WORD2685.mp3,1,ra
2686,antiviral,/audio/word/WORD2686.mp3,1,ra
2687,drugs,/audio/word/WORD2687.mp3,1,ra
2688,march,/audio/word/WORD2688.mp3,1,ra
2689,dropped,/audio/word/WORD2689.mp3,1,ra
2690,shrimp,/audio/word/WORD2690.mp3,1,ra
2691,survivals,/audio/word/WORD2691.mp3,1,ra
2692,farms,/audio/word/WORD2692.mp3,1,ra
2693,abandoned,/audio/word/WORD2693.mp3,1,ra
2694,they're,/audio/word/WORD2694.mp3,1,ra
2695,earthen,/audio/word/WORD2695.mp3,1,ra
2696,customary,/audio/word/WORD2696.mp3,1,ra
2697,finance,/audio/word/WORD2697.mp3,1,ra
2698,accounting,/audio/word/WORD2698.mp3,1,ra
2699,enrolling,/audio/word/WORD2699.mp3,1,ra
2700,stewardship,/audio/word/WORD2700.mp3,1,ra
2701,survey,/audio/word/WORD2701.mp3,1,ra
2702,october,/audio/word/WORD2702.mp3,1,ra
2703,reflecting,/audio/word/WORD2703.mp3,1,ra
2704,innovate,/audio/word/WORD2704.mp3,1,ra
2705,update,/audio/word/WORD2705.mp3,1,ra
2706,competent,/audio/word/WORD2706.mp3,1,ra
2707,admissions,/audio/word/WORD2707.mp3,1,ra
2708,attract,/audio/word/WORD2708.mp3,1,ra
2709,realization,/audio/word/WORD2709.mp3,1,ra
2710,inadvertently,/audio/word/WORD2710.mp3,1,ra
2711,applicant,/audio/word/WORD2711.mp3,1,ra
2712,pool,/audio/word/WORD2712.mp3,1,ra
2713,year's,/audio/word/WORD2713.mp3,1,ra
2714,talented,/audio/word/WORD2714.mp3,1,ra
2715,opted,/audio/word/WORD2715.mp3,1,ra
2716,law,/audio/word/WORD2716.mp3,1,ra
2717,intimidated,/audio/word/WORD2717.mp3,1,ra
2718,expectation,/audio/word/WORD2718.mp3,1,ra
2719,characteristic,/audio/word/WORD2719.mp3,1,ra
2720,online,/audio/word/WORD2720.mp3,1,ra
2721,vendors,/audio/word/WORD2721.mp3,1,ra
2722,interfaces,/audio/word/WORD2722.mp3,1,ra
2723,desirable,/audio/word/WORD2723.mp3,1,ra
2724,interactivity,/audio/word/WORD2724.mp3,1,ra
2725,perspective,/audio/word/WORD2725.mp3,1,ra
2726,implementation,/audio/word/WORD2726.mp3,1,ra
2727,shoppers,/audio/word/WORD2727.mp3,1,ra
2728,purchase,/audio/word/WORD2728.mp3,1,ra
2729,customizing,/audio/word/WORD2729.mp3,1,ra
2730,preferences,/audio/word/WORD2730.mp3,1,ra
2731,hazard,/audio/word/WORD2731.mp3,1,ra
2732,performed,/audio/word/WORD2732.mp3,1,ra
2733,involving,/audio/word/WORD2733.mp3,1,ra
2734,distillations,/audio/word/WORD2734.mp3,1,ra
2735,organic,/audio/word/WORD2735.mp3,1,ra
2736,liquids,/audio/word/WORD2736.mp3,1,ra
2737,thoroughly,/audio/word/WORD2737.mp3,1,ra
2738,relating,/audio/word/WORD2738.mp3,1,ra
2739,residual,/audio/word/WORD2739.mp3,1,ra
2740,decomposition,/audio/word/WORD2740.mp3,1,ra
2741,solvent,/audio/word/WORD2741.mp3,1,ra
2742,placement,/audio/word/WORD2742.mp3,1,ra
2743,distillation,/audio/word/WORD2743.mp3,1,ra
2744,apparatus,/audio/word/WORD2744.mp3,1,ra
2745,heating,/audio/word/WORD2745.mp3,1,ra
2746,equipment,/audio/word/WORD2746.mp3,1,ra
2747,fraud,/audio/word/WORD2747.mp3,1,ra
2748,sized,/audio/word/WORD2748.mp3,1,ra
2749,theft,/audio/word/WORD2749.mp3,1,ra
2750,identified,/audio/word/WORD2750.mp3,1,ra
2751,defrauded,/audio/word/WORD2751.mp3,1,ra
2752,divisions,/audio/word/WORD2752.mp3,1,ra
2753,persist,/audio/word/WORD2753.mp3,1,ra
2754,association,/audio/word/WORD2754.mp3,1,ra
2755,femininity,/audio/word/WORD2755.mp3,1,ra
2756,masculinity,/audio/word/WORD2756.mp3,1,ra
2757,arguably,/audio/word/WORD2757.mp3,1,ra
2758,equivalent,/audio/word/WORD2758.mp3,1,ra
2759,street,/audio/word/WORD2759.mp3,1,ra
2760,door,/audio/word/WORD2760.mp3,1,ra
2761,discover,/audio/word/WORD2761.mp3,1,ra
2762,tending,/audio/word/WORD2762.mp3,1,ra
2763,hadn't,/audio/word/WORD2763.mp3,1,ra
2764,heterogeneous,/audio/word/WORD2764.mp3,1,ra
2765,educators,/audio/word/WORD2765.mp3,1,ra
2766,acknowledging,/audio/word/WORD2766.mp3,1,ra
2767,backgrounds,/audio/word/WORD2767.mp3,1,ra
2768,effective,/audio/word/WORD2768.mp3,1,ra
2769,instructional,/audio/word/WORD2769.mp3,1,ra
2770,measurable,/audio/word/WORD2770.mp3,1,ra
2771,arrange,/audio/word/WORD2771.mp3,1,ra
2772,desperate,/audio/word/WORD2772.mp3,1,ra
2773,organization,/audio/word/WORD2773.mp3,1,ra
2774,other's,/audio/word/WORD2774.mp3,1,ra
2775,strengths,/audio/word/WORD2775.mp3,1,ra
2776,weaknesses,/audio/word/WORD2776.mp3,1,ra
2777,teenage,/audio/word/WORD2777.mp3,1,ra
2778,continuing,/audio/word/WORD2778.mp3,1,ra
2779,outperform,/audio/word/WORD2779.mp3,1,ra
2780,gender,/audio/word/WORD2780.mp3,1,ra
2781,disappeared,/audio/word/WORD2781.mp3,1,ra
2782,fourteen,/audio/word/WORD2782.mp3,1,ra
2783,difference,/audio/word/WORD2783.mp3,1,ra
2784,discovery,/audio/word/WORD2784.mp3,1,ra
2785,swans,/audio/word/WORD2785.mp3,1,ra
2786,unassailable,/audio/word/WORD2786.mp3,1,ra
2787,belief,/audio/word/WORD2787.mp3,1,ra
2788,completely,/audio/word/WORD2788.mp3,1,ra
2789,confirmed,/audio/word/WORD2789.mp3,1,ra
2790,empirical,/audio/word/WORD2790.mp3,1,ra
2791,sighting,/audio/word/WORD2791.mp3,1,ra
2792,swan,/audio/word/WORD2792.mp3,1,ra
2793,surprise,/audio/word/WORD2793.mp3,1,ra
2794,ornithologists,/audio/word/WORD2794.mp3,1,ra
2795,nourishes,/audio/word/WORD2795.mp3,1,ra
2796,inner,/audio/word/WORD2796.mp3,1,ra
2797,reveal,/audio/word/WORD2797.mp3,1,ra
2798,glimpses,/audio/word/WORD2798.mp3,1,ra
2799,portion,/audio/word/WORD2799.mp3,1,ra
2800,laugh,/audio/word/WORD2800.mp3,1,ra
2801,tremble,/audio/word/WORD2801.mp3,1,ra
2802,dream,/audio/word/WORD2802.mp3,1,ra
2803,ponder,/audio/word/WORD2803.mp3,1,ra
2804,shriek,/audio/word/WORD2804.mp3,1,ra
2805,rage,/audio/word/WORD2805.mp3,1,ra
2806,upside,/audio/word/WORD2806.mp3,1,ra
2807,enables,/audio/word/WORD2807.mp3,1,ra
2808,driver,/audio/word/WORD2808.mp3,1,ra
2809,feasible,/audio/word/WORD2809.mp3,1,ra
2810,hybrid,/audio/word/WORD2810.mp3,1,ra
2811,fuel,/audio/word/WORD2811.mp3,1,ra
2812,cell,/audio/word/WORD2812.mp3,1,ra
2813,luxury,/audio/word/WORD2813.mp3,1,ra
2814,realise,/audio/word/WORD2814.mp3,1,ra
2815,ignore,/audio/word/WORD2815.mp3,1,ra
2816,buzz,/audio/word/WORD2816.mp3,1,ra
2817,drivers,/audio/word/WORD2817.mp3,1,ra
2818,yield,/audio/word/WORD2818.mp3,1,ra
2819,seldom,/audio/word/WORD2819.mp3,1,ra
2820,achieved,/audio/word/WORD2820.mp3,1,ra
2821,insufficient,/audio/word/WORD2821.mp3,1,ra
2822,adverse,/audio/word/WORD2822.mp3,1,ra
2823,insect,/audio/word/WORD2823.mp3,1,ra
2824,limit,/audio/word/WORD2824.mp3,1,ra
2825,subjected,/audio/word/WORD2825.mp3,1,ra
2826,biotic,/audio/word/WORD2826.mp3,1,ra
2827,abiotic,/audio/word/WORD2827.mp3,1,ra
2828,constraints,/audio/word/WORD2828.mp3,1,ra
2829,stressed,/audio/word/WORD2829.mp3,1,ra
2830,pictured,/audio/word/WORD2830.mp3,1,ra
2831,wouldn't,/audio/word/WORD2831.mp3,1,ra
2832,streetlights,/audio/word/WORD2832.mp3,1,ra
2833,displays,/audio/word/WORD2833.mp3,1,ra
2834,inception,/audio/word/WORD2834.mp3,1,ra
2835,un,/audio/word/WORD2835.mp3,1,ra
2836,ensure,/audio/word/WORD2836.mp3,1,ra
2837,majority,/audio/word/WORD2837.mp3,1,ra
2838,poorest,/audio/word/WORD2838.mp3,1,ra
2839,livelihoods,/audio/word/WORD2839.mp3,1,ra
2840,vulnerable,/audio/word/WORD2840.mp3,1,ra
2841,influences,/audio/word/WORD2841.mp3,1,ra
2842,recycle,/audio/word/WORD2842.mp3,1,ra
2843,converted,/audio/word/WORD2843.mp3,1,ra
2844,recycled,/audio/word/WORD2844.mp3,1,ra
2845,extracting,/audio/word/WORD2845.mp3,1,ra
2846,forestry,/audio/word/WORD2846.mp3,1,ra
2847,recycling,/audio/word/WORD2847.mp3,1,ra
2848,conserve,/audio/word/WORD2848.mp3,1,ra
2849,protects,/audio/word/WORD2849.mp3,1,ra
2850,habitats,/audio/word/WORD2850.mp3,1,ra
2851,appeared,/audio/word/WORD2851.mp3,1,ra
2852,nowhere,/audio/word/WORD2852.mp3,1,ra
2853,resembling,/audio/word/WORD2853.mp3,1,ra
2854,perceiving,/audio/word/WORD2854.mp3,1,ra
2855,samples,/audio/word/WORD2855.mp3,1,ra
2856,frozen,/audio/word/WORD2856.mp3,1,ra
2857,tundra,/audio/word/WORD2857.mp3,1,ra
2858,rainforests,/audio/word/WORD2858.mp3,1,ra
2859,prairies,/audio/word/WORD2859.mp3,1,ra
2860,overlap,/audio/word/WORD2860.mp3,1,ra
2861,percentage,/audio/word/WORD2861.mp3,1,ra
2862,park's,/audio/word/WORD2862.mp3,1,ra
2863,already,/audio/word/WORD2863.mp3,1,ra
2864,listed,/audio/word/WORD2864.mp3,1,ra
2865,databases,/audio/word/WORD2865.mp3,1,ra
2866,thus,/audio/word/WORD2866.mp3,1,ra
2867,sizeable,/audio/word/WORD2867.mp3,1,ra
2868,interests,/audio/word/WORD2868.mp3,1,ra
2869,predominantly,/audio/word/WORD2869.mp3,1,ra
2870,incomes,/audio/word/WORD2870.mp3,1,ra
2871,occupations,/audio/word/WORD2871.mp3,1,ra
2872,agrarian,/audio/word/WORD2872.mp3,1,ra
2873,emergence,/audio/word/WORD2873.mp3,1,ra
2874,created,/audio/word/WORD2874.mp3,1,ra
2875,banking,/audio/word/WORD2875.mp3,1,ra
2876,inventory,/audio/word/WORD2876.mp3,1,ra
2877,teller,/audio/word/WORD2877.mp3,1,ra
2878,machines,/audio/word/WORD2878.mp3,1,ra
2879,dedicating,/audio/word/WORD2879.mp3,1,ra
2880,yourself,/audio/word/WORD2880.mp3,1,ra
2881,appealing,/audio/word/WORD2881.mp3,1,ra
2882,toward,/audio/word/WORD2882.mp3,1,ra
2883,succeeding,/audio/word/WORD2883.mp3,1,ra
2884,efforts,/audio/word/WORD2884.mp3,1,ra
2885,method,/audio/word/WORD2885.mp3,1,ra
2886,guarantees,/audio/word/WORD2886.mp3,1,ra
2887,learners,/audio/word/WORD2887.mp3,1,ra
2888,patterns,/audio/word/WORD2888.mp3,1,ra
2889,emerge,/audio/word/WORD2889.mp3,1,ra
2890,discourse,/audio/word/WORD2890.mp3,1,ra
2891,reserve,/audio/word/WORD2891.mp3,1,ra
2892,directional,/audio/word/WORD2892.mp3,1,ra
2893,sender's,/audio/word/WORD2893.mp3,1,ra
2894,transmitted,/audio/word/WORD2894.mp3,1,ra
2895,recipient,/audio/word/WORD2895.mp3,1,ra
2896,responds,/audio/word/WORD2896.mp3,1,ra
2897,magnetar,/audio/word/WORD2897.mp3,1,ra
2898,neutron,/audio/word/WORD2898.mp3,1,ra
2899,magnetic,/audio/word/WORD2899.mp3,1,ra
2900,bright,/audio/word/WORD2900.mp3,1,ra
2901,ray,/audio/word/WORD2901.mp3,1,ra
2902,flares,/audio/word/WORD2902.mp3,1,ra
2903,reside,/audio/word/WORD2903.mp3,1,ra
2904,training,/audio/word/WORD2904.mp3,1,ra
2905,actor,/audio/word/WORD2905.mp3,1,ra
2906,curiosity,/audio/word/WORD2906.mp3,1,ra
2907,courage,/audio/word/WORD2907.mp3,1,ra
2908,commitment,/audio/word/WORD2908.mp3,1,ra
2909,rehearsal,/audio/word/WORD2909.mp3,1,ra
2910,rehearse,/audio/word/WORD2910.mp3,1,ra
2911,proactive,/audio/word/WORD2911.mp3,1,ra
2912,screen,/audio/word/WORD2912.mp3,1,ra
2913,conflict,/audio/word/WORD2913.mp3,1,ra
2914,illness,/audio/word/WORD2914.mp3,1,ra
2915,nutritionally,/audio/word/WORD2915.mp3,1,ra
2916,bankrupt,/audio/word/WORD2916.mp3,1,ra
2917,determines,/audio/word/WORD2917.mp3,1,ra
2918,constitute,/audio/word/WORD2918.mp3,1,ra
2919,hardship,/audio/word/WORD2919.mp3,1,ra
2920,recommend,/audio/word/WORD2920.mp3,1,ra
2921,dean,/audio/word/WORD2921.mp3,1,ra
2922,virtual,/audio/word/WORD2922.mp3,1,ra
2923,conferenced,/audio/word/WORD2923.mp3,1,ra
2924,equally,/audio/word/WORD2924.mp3,1,ra
2925,imprint,/audio/word/WORD2925.mp3,1,ra
2926,leave,/audio/word/WORD2926.mp3,1,ra
2927,positively,/audio/word/WORD2927.mp3,1,ra
2928,operating,/audio/word/WORD2928.mp3,1,ra
2929,net,/audio/word/WORD2929.mp3,1,ra
2930,cherishing,/audio/word/WORD2930.mp3,1,ra
2931,celestial,/audio/word/WORD2931.mp3,1,ra
2932,sphere,/audio/word/WORD2932.mp3,1,ra
2933,imaginary,/audio/word/WORD2933.mp3,1,ra
2934,outline,/audio/word/WORD2934.mp3,1,ra
2935,pattern,/audio/word/WORD2935.mp3,1,ra
2936,typically,/audio/word/WORD2936.mp3,1,ra
2937,representing,/audio/word/WORD2937.mp3,1,ra
2938,mythological,/audio/word/WORD2938.mp3,1,ra
2939,creature,/audio/word/WORD2939.mp3,1,ra
2940,inanimate,/audio/word/WORD2940.mp3,1,ra
2941,origins,/audio/word/WORD2941.mp3,1,ra
2942,earliest,/audio/word/WORD2942.mp3,1,ra
2943,constellations,/audio/word/WORD2943.mp3,1,ra
2944,prehistory,/audio/word/WORD2944.mp3,1,ra
2945,shows,/audio/word/WORD2945.mp3,1,ra
2946,crisis,/audio/word/WORD2946.mp3,1,ra
2947,claims,/audio/word/WORD2947.mp3,1,ra
2948,cuts,/audio/word/WORD2948.mp3,1,ra
2949,losses,/audio/word/WORD2949.mp3,1,ra
2950,prominent,/audio/word/WORD2950.mp3,1,ra
2951,groove,/audio/word/WORD2951.mp3,1,ra
2952,base,/audio/word/WORD2952.mp3,1,ra
2953,nerve,/audio/word/WORD2953.mp3,1,ra
2954,fibers,/audio/word/WORD2954.mp3,1,ra
2955,halves,/audio/word/WORD2955.mp3,1,ra
2956,sensation,/audio/word/WORD2956.mp3,1,ra
2957,title,/audio/word/WORD2957.mp3,1,ra
2958,unless,/audio/word/WORD2958.mp3,1,ra
2959,unusually,/audio/word/WORD2959.mp3,1,ra
2960,strictly,/audio/word/WORD2960.mp3,1,ra
2961,rationed,/audio/word/WORD2961.mp3,1,ra
2962,afford,/audio/word/WORD2962.mp3,1,ra
2963,bergson's,/audio/word/WORD2963.mp3,1,ra
2964,motion,/audio/word/WORD2964.mp3,1,ra
2965,directly,/audio/word/WORD2965.mp3,1,ra
2966,capture,/audio/word/WORD2966.mp3,1,ra
2967,mentally,/audio/word/WORD2967.mp3,1,ra
2968,atlantic,/audio/word/WORD2968.mp3,1,ra
2969,peninsula,/audio/word/WORD2969.mp3,1,ra
2970,seaweeds,/audio/word/WORD2970.mp3,1,ra
2971,rocky,/audio/word/WORD2971.mp3,1,ra
2972,shoreline,/audio/word/WORD2972.mp3,1,ra
2973,refreshing,/audio/word/WORD2973.mp3,1,ra
2974,hospitable,/audio/word/WORD2974.mp3,1,ra
2975,sharks,/audio/word/WORD2975.mp3,1,ra
2976,succulent,/audio/word/WORD2976.mp3,1,ra
2977,rainfall,/audio/word/WORD2977.mp3,1,ra
2978,air,/audio/word/WORD2978.mp3,1,ra
2979,plenty,/audio/word/WORD2979.mp3,1,ra
2980,sunshine,/audio/word/WORD2980.mp3,1,ra
2981,porous,/audio/word/WORD2981.mp3,1,ra
2982,soils,/audio/word/WORD2982.mp3,1,ra
2983,structures,/audio/word/WORD2983.mp3,1,ra
2984,resulted,/audio/word/WORD2984.mp3,1,ra
2985,thickness,/audio/word/WORD2985.mp3,1,ra
2986,stems,/audio/word/WORD2986.mp3,1,ra
2987,leaves,/audio/word/WORD2987.mp3,1,ra
2988,enabling,/audio/word/WORD2988.mp3,1,ra
2989,moisture,/audio/word/WORD2989.mp3,1,ra
2990,infrequent,/audio/word/WORD2990.mp3,1,ra
2991,latest,/audio/word/WORD2991.mp3,1,ra
2992,strength,/audio/word/WORD2992.mp3,1,ra
2993,examined,/audio/word/WORD2993.mp3,1,ra
2994,discussed,/audio/word/WORD2994.mp3,1,ra
2995,detail,/audio/word/WORD2995.mp3,1,ra
2996,sections,/audio/word/WORD2996.mp3,1,ra
2997,section,/audio/word/WORD2997.mp3,1,ra
2998,interest,/audio/word/WORD2998.mp3,1,ra
2999,jacobson's,/audio/word/WORD2999.mp3,1,ra
3000,usage,/audio/word/WORD3000.mp3,1,ra
3001,falls,/audio/word/WORD3001.mp3,1,ra
3002,described,/audio/word/WORD3002.mp3,1,ra
3003,textbooks,/audio/word/WORD3003.mp3,1,ra
3004,standard,/audio/word/WORD3004.mp3,1,ra
3005,methodologies,/audio/word/WORD3005.mp3,1,ra
3006,users,/audio/word/WORD3006.mp3,1,ra
3007,face,/audio/word/WORD3007.mp3,1,ra
3008,addressed,/audio/word/WORD3008.mp3,1,ra
3009,adequately,/audio/word/WORD3009.mp3,1,ra
3010,solutions,/audio/word/WORD3010.mp3,1,ra
3011,industries,/audio/word/WORD3011.mp3,1,ra
3012,exporter,/audio/word/WORD3012.mp3,1,ra
3013,iron,/audio/word/WORD3013.mp3,1,ra
3014,bauxite,/audio/word/WORD3014.mp3,1,ra
3015,copper,/audio/word/WORD3015.mp3,1,ra
3016,self,/audio/word/WORD3016.mp3,1,ra
3017,minerals,/audio/word/WORD3017.mp3,1,ra
3018,bar,/audio/word/WORD3018.mp3,1,ra
3019,petroleum,/audio/word/WORD3019.mp3,1,ra
3020,discoveries,/audio/word/WORD3020.mp3,1,ra
3021,mineral,/audio/word/WORD3021.mp3,1,ra
3022,risen,/audio/word/WORD3022.mp3,1,ra
3023,decade,/audio/word/WORD3023.mp3,1,ra
3024,doubled,/audio/word/WORD3024.mp3,1,ra
3025,precisely,/audio/word/WORD3025.mp3,1,ra
3026,intertwinings,/audio/word/WORD3026.mp3,1,ra
3027,chasing,/audio/word/WORD3027.mp3,1,ra
3028,flame,/audio/word/WORD3028.mp3,1,ra
3029,piercing,/audio/word/WORD3029.mp3,1,ra
3030,logic,/audio/word/WORD3030.mp3,1,ra
3031,reveals,/audio/word/WORD3031.mp3,1,ra
3032,pitfalls,/audio/word/WORD3032.mp3,1,ra
3033,intricate,/audio/word/WORD3033.mp3,1,ra
3034,institution,/audio/word/WORD3034.mp3,1,ra
3035,haunts,/audio/word/WORD3035.mp3,1,ra
3036,poignant,/audio/word/WORD3036.mp3,1,ra
3037,truth,/audio/word/WORD3037.mp3,1,ra
3038,reinvent,/audio/word/WORD3038.mp3,1,ra
3039,concerned,/audio/word/WORD3039.mp3,1,ra
3040,funding,/audio/word/WORD3040.mp3,1,ra
3041,donations,/audio/word/WORD3041.mp3,1,ra
3042,grants,/audio/word/WORD3042.mp3,1,ra
3043,sums,/audio/word/WORD3043.mp3,1,ra
3044,solution,/audio/word/WORD3044.mp3,1,ra
3045,functioning,/audio/word/WORD3045.mp3,1,ra
3046,affecting,/audio/word/WORD3046.mp3,1,ra
3047,lack,/audio/word/WORD3047.mp3,1,ra
3048,employees,/audio/word/WORD3048.mp3,1,ra
3049,claim,/audio/word/WORD3049.mp3,1,ra
3050,argue,/audio/word/WORD3050.mp3,1,ra
3051,persuasively,/audio/word/WORD3051.mp3,1,ra
3052,clearly,/audio/word/WORD3052.mp3,1,ra
3053,trucks,/audio/word/WORD3053.mp3,1,ra
3054,agent,/audio/word/WORD3054.mp3,1,ra
3055,bureau,/audio/word/WORD3055.mp3,1,ra
3056,foreign,/audio/word/WORD3056.mp3,1,ra
3057,prosperous,/audio/word/WORD3057.mp3,1,ra
3058,affairs,/audio/word/WORD3058.mp3,1,ra
3059,prevailing,/audio/word/WORD3059.mp3,1,ra
3060,buying,/audio/word/WORD3060.mp3,1,ra
3061,automobiles,/audio/word/WORD3061.mp3,1,ra
3062,especially,/audio/word/WORD3062.mp3,1,ra
3063,elected,/audio/word/WORD3063.mp3,1,ra
3064,president,/audio/word/WORD3064.mp3,1,ra
3065,andry,/audio/word/WORD3065.mp3,1,ra
3066,turn,/audio/word/WORD3066.mp3,1,ra
3067,precipitous,/audio/word/WORD3067.mp3,1,ra
3068,decline,/audio/word/WORD3068.mp3,1,ra
3069,madagascar,/audio/word/WORD3069.mp3,1,ra
3070,trajectory,/audio/word/WORD3070.mp3,1,ra
3071,towards,/audio/word/WORD3071.mp3,1,ra
3072,suffered,/audio/word/WORD3072.mp3,1,ra
3073,terribly,/audio/word/WORD3073.mp3,1,ra
3074,logging,/audio/word/WORD3074.mp3,1,ra
3075,collection,/audio/word/WORD3075.mp3,1,ra
3076,threatened,/audio/word/WORD3076.mp3,1,ra
3077,pet,/audio/word/WORD3077.mp3,1,ra
3078,asteroid,/audio/word/WORD3078.mp3,1,ra
3079,slammed,/audio/word/WORD3079.mp3,1,ra
3080,moon,/audio/word/WORD3080.mp3,1,ra
3081,creating,/audio/word/WORD3081.mp3,1,ra
3082,imbrium,/audio/word/WORD3082.mp3,1,ra
3083,basin,/audio/word/WORD3083.mp3,1,ra
3084,diameter,/audio/word/WORD3084.mp3,1,ra
3085,puzzling,/audio/word/WORD3085.mp3,1,ra
3086,moon's,/audio/word/WORD3086.mp3,1,ra
3087,implications,/audio/word/WORD3087.mp3,1,ra
3088,array,/audio/word/WORD3088.mp3,1,ra
3089,telephone,/audio/word/WORD3089.mp3,1,ra
3090,mail,/audio/word/WORD3090.mp3,1,ra
3091,instant,/audio/word/WORD3091.mp3,1,ra
3092,messaging,/audio/word/WORD3092.mp3,1,ra
